order,map_id,case_id,param_x_name,param_x_value,param_y_name,param_y_value,partition_index,partition_count,total_mass_lost_Mmars,mass_per_r2,s_min_effective,s_min_config,s_min_effective_gt_config,beta_at_smin,beta_threshold,s_blow_m,rho_used,Q_pr_used,T_M_used,outdir,run_status,case_status,message
17353,3,alpha_4.7__smin_2.59e-9,alpha,4.7,s_min,2.5906778586880117e-09,2,4,3.467252919686777e-12,,0.009000000000000001,2.5906778586880117e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_2.59e-9/out,success,failed,
17354,3,alpha_4.7__smin_2.61e-9,alpha,4.7,s_min,2.6146732118010973e-09,2,4,3.467252919686777e-12,,0.009000000000000001,2.6146732118010973e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_2.61e-9/out,success,failed,
17355,3,alpha_4.7__smin_2.64e-9,alpha,4.7,s_min,2.6388908144575074e-09,2,4,3.467252919686777e-12,,0.009000000000000001,2.6388908144575074e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_2.64e-9/out,success,failed,
17356,3,alpha_4.7__smin_2.66e-9,alpha,4.7,s_min,2.6633327251749807e-09,2,4,3.467252919686777e-12,,0.009000000000000001,2.6633327251749807e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_2.66e-9/out,success,failed,
17357,3,alpha_4.7__smin_2.69e-9,alpha,4.7,s_min,2.6880010215376074e-09,2,4,3.467252919686777e-12,,0.009000000000000001,2.6880010215376074e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_2.69e-9/out,success,failed,
17358,3,alpha_4.7__smin_2.71e-9,alpha,4.7,s_min,2.71289780037247e-09,2,4,3.467252919686777e-12,,0.009000000000000001,2.71289780037247e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_2.71e-9/out,success,failed,
17359,3,alpha_4.7__smin_2.74e-9,alpha,4.7,s_min,2.7380251779278633e-09,2,4,3.467252919686777e-12,,0.009000000000000001,2.7380251779278633e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_2.74e-9/out,success,failed,
17360,3,alpha_4.7__smin_2.76e-9,alpha,4.7,s_min,2.763385290053167e-09,2,4,3.467252919686777e-12,,0.009000000000000001,2.763385290053167e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_2.76e-9/out,success,failed,
17361,3,alpha_4.7__smin_2.79e-9,alpha,4.7,s_min,2.7889802923804396e-09,2,4,3.467252919686777e-12,,0.009000000000000001,2.7889802923804396e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_2.79e-9/out,success,failed,
17362,3,alpha_4.7__smin_2.81e-9,alpha,4.7,s_min,2.814812360507581e-09,2,4,3.467252919686777e-12,,0.009000000000000001,2.814812360507581e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_2.81e-9/out,success,failed,
17363,3,alpha_4.7__smin_2.84e-9,alpha,4.7,s_min,2.840883690183307e-09,2,4,3.467252919686777e-12,,0.009000000000000001,2.840883690183307e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_2.84e-9/out,success,failed,
17364,3,alpha_4.7__smin_2.87e-9,alpha,4.7,s_min,2.8671964974937754e-09,2,4,3.467252919686777e-12,,0.009000000000000001,2.8671964974937754e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_2.87e-9/out,success,failed,
17365,3,alpha_4.7__smin_2.89e-9,alpha,4.7,s_min,2.8937530190509472e-09,2,4,3.467252919686777e-12,,0.009000000000000001,2.8937530190509472e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_2.89e-9/out,success,failed,
17366,3,alpha_4.7__smin_2.92e-9,alpha,4.7,s_min,2.920555512182745e-09,2,4,3.467252919686777e-12,,0.009000000000000001,2.920555512182745e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_2.92e-9/out,success,failed,
17367,3,alpha_4.7__smin_2.95e-9,alpha,4.7,s_min,2.9476062551248587e-09,2,4,3.467252919686777e-12,,0.009000000000000001,2.9476062551248587e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_2.95e-9/out,success,failed,
17368,3,alpha_4.7__smin_2.97e-9,alpha,4.7,s_min,2.9749075472144437e-09,2,4,3.467252919686777e-12,,0.009000000000000001,2.9749075472144437e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_2.97e-9/out,success,failed,
17369,3,alpha_4.7__smin_3e-9,alpha,4.7,s_min,3.0024617090855555e-09,2,4,3.467252919686777e-12,,0.009000000000000001,3.0024617090855555e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_3e-9/out,success,failed,
17370,3,alpha_4.7__smin_3.03e-9,alpha,4.7,s_min,3.030271082866393e-09,2,4,3.467252919686777e-12,,0.009000000000000001,3.030271082866393e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_3.03e-9/out,success,failed,
17371,3,alpha_4.7__smin_3.06e-9,alpha,4.7,s_min,3.058338032378432e-09,2,4,3.467252919686777e-12,,0.009000000000000001,3.058338032378432e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_3.06e-9/out,success,failed,
17372,3,alpha_4.7__smin_3.09e-9,alpha,4.7,s_min,3.0866649433372745e-09,2,4,3.467252919686777e-12,,0.009000000000000001,3.0866649433372745e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_3.09e-9/out,success,failed,
17373,3,alpha_4.7__smin_3.12e-9,alpha,4.7,s_min,3.1152542235554913e-09,2,4,3.467252919686777e-12,,0.009000000000000001,3.1152542235554913e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_3.12e-9/out,success,failed,
17374,3,alpha_4.7__smin_3.14e-9,alpha,4.7,s_min,3.1441083031472714e-09,2,4,3.467252919686777e-12,,0.009000000000000001,3.1441083031472714e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_3.14e-9/out,success,failed,
17375,3,alpha_4.7__smin_3.17e-9,alpha,4.7,s_min,3.173229634734973e-09,2,4,3.467252919686777e-12,,0.009000000000000001,3.173229634734973e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_3.17e-9/out,success,failed,
17376,3,alpha_4.7__smin_3.2e-9,alpha,4.7,s_min,3.2026206936576502e-09,2,4,3.467252919686777e-12,,0.009000000000000001,3.2026206936576502e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_3.2e-9/out,success,failed,
17377,3,alpha_4.7__smin_3.23e-9,alpha,4.7,s_min,3.232283978181381e-09,2,4,3.467252919686777e-12,,0.009000000000000001,3.232283978181381e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_3.23e-9/out,success,failed,
17378,3,alpha_4.7__smin_3.26e-9,alpha,4.7,s_min,3.2622220097116734e-09,2,4,3.467252919686777e-12,,0.009000000000000001,3.2622220097116734e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_3.26e-9/out,success,failed,
17379,3,alpha_4.7__smin_3.29e-9,alpha,4.7,s_min,3.2924373330077757e-09,2,4,3.467252919686777e-12,,0.009000000000000001,3.2924373330077757e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_3.29e-9/out,success,failed,
17380,3,alpha_4.7__smin_3.32e-9,alpha,4.7,s_min,3.3229325163989683e-09,2,4,3.467252919686777e-12,,0.009000000000000001,3.3229325163989683e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_3.32e-9/out,success,failed,
17381,3,alpha_4.7__smin_3.35e-9,alpha,4.7,s_min,3.353710152002929e-09,2,4,3.467252919686777e-12,,0.009000000000000001,3.353710152002929e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_3.35e-9/out,success,failed,
17382,3,alpha_4.7__smin_3.38e-9,alpha,4.7,s_min,3.384772855945983e-09,2,4,3.467252919686777e-12,,0.009000000000000001,3.384772855945983e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_3.38e-9/out,success,failed,
17383,3,alpha_4.7__smin_3.42e-9,alpha,4.7,s_min,3.4161232685855318e-09,2,4,3.467252919686777e-12,,0.009000000000000001,3.4161232685855318e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_3.42e-9/out,success,failed,
17384,3,alpha_4.7__smin_3.45e-9,alpha,4.7,s_min,3.4477640547344714e-09,2,4,3.467252919686777e-12,,0.009000000000000001,3.4477640547344714e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_3.45e-9/out,success,failed,
17385,3,alpha_4.7__smin_3.48e-9,alpha,4.7,s_min,3.479697903887688e-09,2,4,3.467252919686777e-12,,0.009000000000000001,3.479697903887688e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_3.48e-9/out,success,failed,
17386,3,alpha_4.7__smin_3.51e-9,alpha,4.7,s_min,3.5119275304507277e-09,2,4,3.467252919686777e-12,,0.009000000000000001,3.5119275304507277e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_3.51e-9/out,success,failed,
17387,3,alpha_4.7__smin_3.54e-9,alpha,4.7,s_min,3.5444556739704354e-09,2,4,3.467252919686777e-12,,0.009000000000000001,3.5444556739704354e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_3.54e-9/out,success,failed,
17388,3,alpha_4.7__smin_3.58e-9,alpha,4.7,s_min,3.577285099367877e-09,2,4,3.467252919686777e-12,,0.009000000000000001,3.577285099367877e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_3.58e-9/out,success,failed,
17389,3,alpha_4.7__smin_3.61e-9,alpha,4.7,s_min,3.6104185971733448e-09,2,4,3.467252919686777e-12,,0.009000000000000001,3.6104185971733448e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_3.61e-9/out,success,failed,
17390,3,alpha_4.7__smin_3.64e-9,alpha,4.7,s_min,3.6438589837635405e-09,2,4,3.467252919686777e-12,,0.009000000000000001,3.6438589837635405e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_3.64e-9/out,success,failed,
17391,3,alpha_4.7__smin_3.68e-9,alpha,4.7,s_min,3.6776091016010306e-09,2,4,3.467252919686777e-12,,0.009000000000000001,3.6776091016010306e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_3.68e-9/out,success,failed,
17392,3,alpha_4.7__smin_3.71e-9,alpha,4.7,s_min,3.711671819475767e-09,2,4,3.467252919686777e-12,,0.009000000000000001,3.711671819475767e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_3.71e-9/out,success,failed,
17393,3,alpha_4.7__smin_3.75e-9,alpha,4.7,s_min,3.7460500327489965e-09,2,4,3.467252919686777e-12,,0.009000000000000001,3.7460500327489965e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_3.75e-9/out,success,failed,
17394,3,alpha_4.7__smin_3.78e-9,alpha,4.7,s_min,3.780746663599357e-09,2,4,3.467252919686777e-12,,0.009000000000000001,3.780746663599357e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_3.78e-9/out,success,failed,
17395,3,alpha_4.7__smin_3.82e-9,alpha,4.7,s_min,3.815764661271244e-09,2,4,3.467252919686777e-12,,0.009000000000000001,3.815764661271244e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_3.82e-9/out,success,failed,
17396,3,alpha_4.7__smin_3.85e-9,alpha,4.7,s_min,3.851107002325569e-09,2,4,3.467252919686777e-12,,0.009000000000000001,3.851107002325569e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_3.85e-9/out,success,failed,
17397,3,alpha_4.7__smin_3.89e-9,alpha,4.7,s_min,3.886776690892667e-09,2,4,3.467252919686777e-12,,0.009000000000000001,3.886776690892667e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_3.89e-9/out,success,failed,
17398,3,alpha_4.7__smin_3.92e-9,alpha,4.7,s_min,3.922776758927724e-09,2,4,3.467252919686777e-12,,0.009000000000000001,3.922776758927724e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_3.92e-9/out,success,failed,
17399,3,alpha_4.7__smin_3.96e-9,alpha,4.7,s_min,3.959110266468467e-09,2,4,3.467252919686777e-12,,0.009000000000000001,3.959110266468467e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_3.96e-9/out,success,failed,
17400,3,alpha_4.7__smin_4e-9,alpha,4.7,s_min,3.995780301895265e-09,2,4,3.467252919686777e-12,,0.009000000000000001,3.995780301895265e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_4e-9/out,success,failed,
17401,3,alpha_4.7__smin_4.03e-9,alpha,4.7,s_min,4.032789982193705e-09,2,4,3.467252919686777e-12,,0.009000000000000001,4.032789982193705e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_4.03e-9/out,success,failed,
17402,3,alpha_4.7__smin_4.07e-9,alpha,4.7,s_min,4.070142453219439e-09,2,4,3.467252919686777e-12,,0.009000000000000001,4.070142453219439e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_4.07e-9/out,success,failed,
17403,3,alpha_4.7__smin_4.11e-9,alpha,4.7,s_min,4.107840889965651e-09,2,4,3.467252919686777e-12,,0.009000000000000001,4.107840889965651e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_4.11e-9/out,success,failed,
17404,3,alpha_4.7__smin_4.15e-9,alpha,4.7,s_min,4.145888496832919e-09,2,4,3.467252919686777e-12,,0.009000000000000001,4.145888496832919e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_4.15e-9/out,success,failed,
17405,3,alpha_4.7__smin_4.18e-9,alpha,4.7,s_min,4.184288507901576e-09,2,4,3.467252919686777e-12,,0.009000000000000001,4.184288507901576e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_4.18e-9/out,success,failed,
17406,3,alpha_4.7__smin_4.22e-9,alpha,4.7,s_min,4.2230441872066725e-09,2,4,3.467252919686777e-12,,0.009000000000000001,4.2230441872066725e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_4.22e-9/out,success,failed,
17407,3,alpha_4.7__smin_4.26e-9,alpha,4.7,s_min,4.262158829015325e-09,2,4,3.467252919686777e-12,,0.009000000000000001,4.262158829015325e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_4.26e-9/out,success,failed,
17408,3,alpha_4.7__smin_4.3e-9,alpha,4.7,s_min,4.301635758106799e-09,2,4,3.467252919686777e-12,,0.009000000000000001,4.301635758106799e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_4.3e-9/out,success,failed,
17409,3,alpha_4.7__smin_4.34e-9,alpha,4.7,s_min,4.341478330055101e-09,2,4,3.467252919686777e-12,,0.009000000000000001,4.341478330055101e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_4.34e-9/out,success,failed,
17410,3,alpha_4.7__smin_4.38e-9,alpha,4.7,s_min,4.3816899315141854e-09,2,4,3.467252919686777e-12,,0.009000000000000001,4.3816899315141854e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_4.38e-9/out,success,failed,
17411,3,alpha_4.7__smin_4.42e-9,alpha,4.7,s_min,4.422273980505897e-09,2,4,3.467252919686777e-12,,0.009000000000000001,4.422273980505897e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_4.42e-9/out,success,failed,
17412,3,alpha_4.7__smin_4.46e-9,alpha,4.7,s_min,4.4632339267103975e-09,2,4,3.467252919686777e-12,,0.009000000000000001,4.4632339267103975e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_4.46e-9/out,success,failed,
17413,3,alpha_4.7__smin_4.5e-9,alpha,4.7,s_min,4.504573251759463e-09,2,4,3.467252919686777e-12,,0.009000000000000001,4.504573251759463e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_4.5e-9/out,success,failed,
17414,3,alpha_4.7__smin_4.55e-9,alpha,4.7,s_min,4.546295469532409e-09,2,4,3.467252919686777e-12,,0.009000000000000001,4.546295469532409e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_4.55e-9/out,success,failed,
17415,3,alpha_4.7__smin_4.59e-9,alpha,4.7,s_min,4.588404126454752e-09,2,4,3.467252919686777e-12,,0.009000000000000001,4.588404126454752e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_4.59e-9/out,success,failed,
17416,3,alpha_4.7__smin_4.63e-9,alpha,4.7,s_min,4.630902801799737e-09,2,4,3.467252919686777e-12,,0.009000000000000001,4.630902801799737e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_4.63e-9/out,success,failed,
17417,3,alpha_4.7__smin_4.67e-9,alpha,4.7,s_min,4.673795107992463e-09,2,4,3.467252919686777e-12,,0.009000000000000001,4.673795107992463e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_4.67e-9/out,success,failed,
17418,3,alpha_4.7__smin_4.72e-9,alpha,4.7,s_min,4.717084690917022e-09,2,4,3.467252919686777e-12,,0.009000000000000001,4.717084690917022e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_4.72e-9/out,success,failed,
17419,3,alpha_4.7__smin_4.76e-9,alpha,4.7,s_min,4.760775230226378e-09,2,4,3.467252919686777e-12,,0.009000000000000001,4.760775230226378e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_4.76e-9/out,success,failed,
17420,3,alpha_4.7__smin_4.8e-9,alpha,4.7,s_min,4.8048704396551245e-09,2,4,3.467252919686777e-12,,0.009000000000000001,4.8048704396551245e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_4.8e-9/out,success,failed,
17421,3,alpha_4.7__smin_4.85e-9,alpha,4.7,s_min,4.8493740673352334e-09,2,4,3.467252919686777e-12,,0.009000000000000001,4.8493740673352334e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_4.85e-9/out,success,failed,
17422,3,alpha_4.7__smin_4.89e-9,alpha,4.7,s_min,4.894289896114532e-09,2,4,3.467252919686777e-12,,0.009000000000000001,4.894289896114532e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_4.89e-9/out,success,failed,
17423,3,alpha_4.7__smin_4.94e-9,alpha,4.7,s_min,4.939621743878326e-09,2,4,3.467252919686777e-12,,0.009000000000000001,4.939621743878326e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_4.94e-9/out,success,failed,
17424,3,alpha_4.7__smin_4.99e-9,alpha,4.7,s_min,4.985373463873904e-09,2,4,3.467252919686777e-12,,0.009000000000000001,4.985373463873904e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_4.99e-9/out,success,failed,
17425,3,alpha_4.7__smin_5.03e-9,alpha,4.7,s_min,5.031548945038046e-09,2,4,3.467252919686777e-12,,0.009000000000000001,5.031548945038046e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_5.03e-9/out,success,failed,
17426,3,alpha_4.7__smin_5.08e-9,alpha,4.7,s_min,5.078152112327671e-09,2,4,3.467252919686777e-12,,0.009000000000000001,5.078152112327671e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_5.08e-9/out,success,failed,
17427,3,alpha_4.7__smin_5.13e-9,alpha,4.7,s_min,5.125186927053333e-09,2,4,3.467252919686777e-12,,0.009000000000000001,5.125186927053333e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_5.13e-9/out,success,failed,
17428,3,alpha_4.7__smin_5.17e-9,alpha,4.7,s_min,5.172657387216024e-09,2,4,3.467252919686777e-12,,0.009000000000000001,5.172657387216024e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_5.17e-9/out,success,failed,
17429,3,alpha_4.7__smin_5.22e-9,alpha,4.7,s_min,5.220567527846986e-09,2,4,3.467252919686777e-12,,0.009000000000000001,5.220567527846986e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_4.7__smin_5.22e-9/out,success,failed,
